wordcontent,sentences,index
जल्दी,"चूंकि फिल्म की लागत कम है , इसलिए ट्रेड पंडितों की राय में यह फिल्म जल्दी ही मुनाफे में आ जाएगी ।",2432
जल्दी,"जल्दी तैयार हो जा , बलदेव के यहां दावत पे जाना है , अरे भाई उसी की लड़की के साथ तो मेरे कुलजीत का ब्याह हो रहा है ।",2913
जीबी,"32 जीबी की रैम वाला यह फैबलेट 512 एमबी के इंटरनल स्टोरेज के साथ है , जिसे आप 32 जीबी तक बढ़ा सकते हैं ।",1416
जीबी,2 जीबी रैम के साथ इसमें 1.6 गीगाहर्ट्ज क्वाड कोर प्रोसेसर है ।,1422
जीबी,16 जीबी मैमोरी वाले इस टैबलेट में माइक्रो कार्ड एसडी से 64 जीबी तक मेमोरी बढ़ाई जा सकती है ।,1423
जीबी,साथ ही 2 जीबी की रैम भी है ।,1437
जीबी,"इस टैबलेट में रियर कैमरा 8 जीबी का है , जबकि फ्रंट कैमरा 2 जीबी का है ।",1438
जीबी,"16 जीबी वर्जन की कीमत 27000 रुपए है , जबकि 32 जीबी वर्जन की कीमत 32500 रुपए है ।",1441
हां,"हां , रविवार को ' यमला पगला दीवाना 2 ' का कलेक्शन 8 करोड़ से अधिक जरूर रहा ।",764
हां,सन्तोष - हां ।,1134
हां,हां भूलने का ड्रामा जरूर करते हो ।,2308
हां,"हां बस एक तरीका है नौकरी से तौबा कर लूं , यहां तथाकथित ऊँचे लोग भी यही चाहते हैं पर परिवार का पालन कैसे करूंगा ।",2317
हां,कामू - हां बुरे वक्त में धीरज बनाये रखे बहुत बड़ी बात है ।,2324
हां,कामू - हां बड़े बाबू यह आपके भविष्य की ही हत्या नहीं ऊँची योग्यता की हत्या है ।,2330
7,पहले चश्मे में इतना पानी होता था कि 7 धाराएँ बनती थीं ।,25
7,उदाहरण के लिए 20 से 22 डैनियर का बहुसूत्रीय ( multifilament yarn ) बनाने के लिए 7 कोकून पर्याप्‍त होते हैं ।,532
7,फिल्म ने पहले दिन 7 करोड़ से अधिक का व्यापार किया ।,750
7,फिर भी वीकएंड के तीनों दिन कलेक्शन 7 - 8 करोड़ के बीच रहा ।,753
7,दोनों ने पार्टनरशिप में 7 सेंचुरी और 4 हाफ सेंचुरी लगाई हैं ।,1024
7,2008 से 2013 के बीच खेले मैचों में दोनों ने 7 शतकीय और 15 अर्धशतकीय साझेदारियां कीं ।,1026
चिकित्सा,और भी कई सैद्धांतिक कारण हैं जो संयोजन चिकित्सा का समर्थन करते हैं ।,50
चिकित्सा,भारतीय चिकित्सा पद्धति में आयुर्वेद का भी पर्यटन के क्षेत्र में महत्वपूर्ण योगदान है ।,287
चिकित्सा,"ऐसा भी संभव है कि टीबी मेनिनजाईटिस के उपचार के लिए छोटी अवधि ( जैसे छह माह ) की चिकित्सा पर्याप्त हो , लेकिन कोई चिकित्सकीय परीक्षण इसे प्रमाणित नहीं करता है ।",734
चिकित्सा,चिकित्सा की सफलता शीघ्रातिशीघ्र चिकित्सा प्रारंभ करने पर निर्भर करती है ।,1321
चिकित्सा,रोग का संदेह होते ही चिकित्सा आरंभ कर देना आवश्यक है ।,1322
चिकित्सा,लक्षणों के प्रकट होने पर सीरम देने का विचार छोड़कर पेनिसिलिन तथा अन्य प्रतिजीव विषों द्वारा चिकित्सा करनी पड़ती है ।,1342
कौन,ये अंजलि कौन है ?,328
कौन,"न कहोगी , तो कौन सा आबाद रहेगा ?",354
कौन,मैं वैसे भी कौन सा काम गलत करती हूं ?,873
कौन,"कई शोधकर्ताओं ने यह इंगित करने का प्रयास किया है कि BMD और अस्थि गुणवत्ता के अन्य मैट्रिक्स में सुधार लाने में कौन से व्यायाम सबसे प्रभावशाली हैं , लेकिन परिणामों में भिन्नता रही है ।",1914
कौन,मेरी कौन सुनेगा ।,2316
कौन,तुमको पता ही है यहां छोटे आदमी की कौन सुनता है ।,2318
माध्यम,"विकसित दुनिया में यह संक्रमण , यात्रा से वापस आये लोगों या प्रवासियों के माध्यम से अधिक आम रूप से फैलता है ।",485
माध्यम,कुछ वायरस जैसे कि चेचक या हरपीस सिम्प्लेक्स रक्त के माध्यम से फेफड़ों तक पहुंचते हैं ।,494
माध्यम,"इस प्रकार के बैक्टीरिया जैसे "" माइकोबैक्टीरियम ट्यूबरकलोसिस "" और "" लिगियोनेला न्यूमोफिला "" की एक अल्प मात्रा , वायु में फैली संदूषित महीन बूंदों के माध्यम से फेफड़ों में पहुंच जाती हैं ।",503
माध्यम,इस भाग में लैमिनारफ्लो तथा पोषक माध्यम एवं संवर्धित माध्यम को संवर्धन कक्ष में ले जाने की व्यवस्था होनी चाहिए ।,1530
माध्यम,सामान्यतः पोषक माध्यम कक्ष प्रयोगशाला के मध्य भाग में बनाया जाता है ।,1533
माध्यम,"यह भाग ऊतक संवर्धन कक्ष तथा संवर्धन कक्ष से बड़ा बनाना चाहिए , जिससे संवर्धन माध्यम को बनाने में पर्याप्‍त जगह मिल सके ।",1534
आई,शनिवार को कलेक्शन में आई गिरावट संकेत है कि फिल्म अच्छा बिजनेस नहीं कर रही है ।,763
आई,"सीधी खड़ी रहो तुम , सिर्फ दो फीट पानी में हो तुम , कब आई तुम ?",901
आई,अभी - अभी आई ।,902
आई,जम्मू आने पर अधिकतर अति विशिष्ट व्यक्ति यानी वी आई पी दरगाह जाना नहीं भूलते ।,998
आई,"इसके प्रथम अंक के प्रथम पृष्‍ठ पर यह निवेदन प्रकाशित हुआ था , मेरी प्यारी बहनों , मैं तुम्हारी नई बहन ’ बाल बोधनी ’ आज तुम लोगों से मिलने आई हूं और मेरी यह इच्छा है कि तुम लोगों से हर महीने एक बार मिलूं ।",1294
आई,"चैंपियंस ट्रॉफी में अपनी जोरदार बल्लेबाजी से ' मैन ऑफ द टूर्नामेंट ' बने ओपनर शिखर धवन ने अपना सम्मान उत्तराखंड में आई आपदा के पीडितों को समर्पित कर जहां संवेदनशील इंसान होने का परिचय दिया , वहीं पिछले एक साल में शानदार प्रदर्शन करने वाले रवींद्र जडेजा की मैदान पर कामयाबी ने कई प्रमुख कारपोरेट घरानों का ध्यान खींचा है ।",2225
सन्,किले के अन्दर एक कब्रगाह है जिसमें लगभग सन् 1704 काल की कब्रें हैं ।,1773
सन्,"सन् 1885 में कालाकांकर से राजा रामपाल सिंह ने ’ हिन्दोस्तान ’ पत्र निकाला , जिसके प्रथम संपादक श्री मदनमोहन मालवीय थे ।",1960
सन्,सन् 1881 में सरदार दयाल सिंह मजीठिया ने श्री सुरेंद्रनाथ बनर्जी के परामर्श से श्री शीतलाकांत चटर्जी के संपादकत्व में अंग्रेजी पत्र ’ ट्रिब्यून ’ का प्रकाशन आरंभ किया ।,1969
सन्,दूसरी पंचवर्षीय योजना की शुरुआत सन् 1956 में हुई ।,1990
सन्,सन् 1970 - 71 में शुष्क भूमि कृषि विकास कार्यक्रम की शुरुआत की गई थी ।,2005
सन्,हमारे देश में गेहूँ का उत्पादन सन् 2001 - 02 में 731 लाख टन है ।,2040
डाल,"इन टुकड़ों पर नमक , पीली मिर्च पावडर व अदरक - लहसुन पेस्ट डाल कर पैंतालीस मिनट के लिए रख दें ।",189
डाल,चाहे तो जरूरतानुसार थोड़ा - सा दूध या पानी डाल सकते हैं ।,211
डाल,"एक बड़े चम्मच में तेल गरम करके राई , मीठा नीम और लाल मिर्च तड़काएं और तैयार रायते में डाल दें और फ्रिज में रख दें ।",214
डाल,"आप चाहे तो केक में चॉकलेट एसेंस , बटरस्कॉच , वनीला , पाइनापल फ्लेवर भी डाल सकते हैं ।",432
डाल,केक टीन में चिकनाई लगाकर थोड़ा - सा सूखा मैदा बुरकाकर फेंटा मिश्रण डाल दें ।,450
डाल,शिमला मिर्च भी डाल दें और 2 मिनट तक बिना ढंके पकाएं ।,469
शुरुआत,( लगभग 15 प्रतिशत रोगी जिनमें पूर्ण - संवेदी टीबी होती है ) और उन रोगियों में भी इसका उपयोग किया जाना चाहिए जिनमें उपचार की शुरुआत में व्यापक द्विपक्षीय गुहिका ( bilateral cavitation ) का निर्माण हो गया हो ।,63
शुरुआत,बेनेट कोलमैन कंपनी ( टाइम्स ऑफ इंडिया ) समूह ने अंग्रेजी में ’ फैमिना ’ निकालकर इसकी शुरुआत की ।,1300
शुरुआत,हिंदी फिल्म पत्रिका की शुरुआत विचित्र तरीके से हुई ।,1317
शुरुआत,ट्रेड ऐनलिस्ट तरन आदर्श ने ट्वीट किया कि फिल्म चश्मेबद्दूर ने भारत में जबरदस्त शुरुआत की है ।,1394
शुरुआत,वैली ने क्रिकेट ट्रेनिंग की शुरुआत एक सिपाही के बल्ले से की थी ।,1743
शुरुआत,दूसरी पंचवर्षीय योजना की शुरुआत सन् 1956 में हुई ।,1990
जिस,"लोटिया पठान के गुनाहों से भरी दुनिया के जिस अन्धेरे कोने में तुम्हारी बेटी कैद है , वहाँ कानून के लम्बे हाथ नहीं पहुँच सकते , सिर्फ मेरे हाथ पहुँच सकते हैं ।",626
जिस,सबसे पहला समुद्री जीव जिस पर हमारी नजर पड़ी वह था ऑक्टोपस ।,651
जिस,मगर जिस हलवाई की उम्र गुड़ के लड्डू बनाते गुजरी हो वो उसे कैसे छोड़ सकता है ?,923
जिस,मौजूमेन्द्र सीधा - साधा मजदूर था जिसे दरिन्दों ने कुचल कर मासूमेन्द्र के रूप में पहचान की थी यानि जिस नाम से फर्जी बीमा हुआ था ।,1108
जिस,कक्ष के बीच में लकड़ी ग्रेनाइट टॉप लगी मेज हो जिस पर संवर्धन माध्यम बनाने का कार्य सावधानीपूर्वक किया जा सके ।,1535
जिस,"जिस पीपल के वृक्ष के नीचे राजकुमार सिद्धार्थ को जीवन में परम संबोधि से साक्षात्कार हुआ , वह वृक्ष आज भी यहाँ के वातावरण को पवित्र कर रहा है ।",1813
लेते,"ये उसूल तो बना लेते है , पर भूल जाते हैं दिल के आगे कोई उसूल नहीं होता ।",349
लेते,"एक बार जब ऊपरी वायुमार्ग में पहुंच जाता है तो वायरस अपना मार्ग फेफड़ों में बना लेते हैं , जहां से वायुमार्ग , एल्वियोलि या फेफड़ा पेन्काइमा से जुड़ी कोशिकाओं में प्रवेश कर जाते हैं ।",493
लेते,"हम तो आज की रात देख लेते हैं , नहीं तो कल सबेरे चौबेपुर के वैद जी को बुलवाके दिखला देंगे ।",582
लेते,जो मछलियों और दूसरे छोटे जीवों को अपनी ओर आकर्षित कर उन्हें अपना शिकार बना लेते हैं ।,674
लेते,"अगर तीन माह की थेरेपी के बाद भी कल्चर नकारात्मक में नहीं बदलता , तो कुछ चिकित्सक रोगी को भर्ती कर लेते हैं ताकि उसकी उपचार प्रक्रिया पर बारीकी से निगरानी रखी जा सके ।",710
लेते,"आनन्द व उत्सव के माहौल में यहाँ पहुँचने वाले पर्यटक पारासेलिंग , पर्वतारोहण , कायाकिंग वाटर सर्फिंग आदि का आनन्द खंडोली डैम , खंडोली पहाड़ी पर लेते हैं ।",967
साबित,पहले तीन दिनों में 62 करोड़ से अधिक के कलेक्शन से रणबीर कपूर ने साबित कर दिया है कि वे खानत्रयी के बाद सबसे अधिक भरोसेमंद स्टार हैं ।,774
साबित,"सरदार चंदूलाल शाह और उनकी पार्टनर गोहर मामाजीवाला की कंपनी रंजीत मूवीटोन ने 1932 में इन चारों को साथ लेकर एक फिल्म बनाई , जो बेहद कामयाब साबित हुई ।",940
साबित,"कप्तान माइकल क्लार्क का चोटिल होना , डेविड वार्नर का दारू पीकर हाथापाई करना और अब कोच मिकी ऑर्थर को चलता करने के बाद ऑस्ट्रेलिया के लिए ऐशेज सीरीज बड़ी चुनौती साबित हो रही है ।",1045
साबित,मैदान में भी ऑस्ट्रेलियाई टीम फिसड्डी साबित हो रही है ।,1046
साबित,सन्तोष - बयान के अनुसार तो इन मौत के सौदागरों का प्लान काफी खतरनाक था और सही साबित करने में कोई कोर कसर नहीं छोड़ी थी ।,1128
साबित,वॉटसन ने कोच के डिसीजन को सही साबित करते हुए ऐशेज से पहले आखिरी प्रैक्टिस मैच में वूस्टरशर के खिलाफ धमाकेदार शतक जड़ दिया है ।,1194
क्रिकेट,वहीं क्रिकेट ऑस्ट्रेलिया के प्रमुख जेम्स सदरलैंड ने कहा कि फवाद के संघर्ष के समर्थन में पूरा ऑस्ट्रेलिया है और यह मामला इस बात का उदारहण बन गया है कि किस तरह हम क्रिकेट से लोगों की जिंदगी बदल सकते हैं ।,1009
क्रिकेट,क्रिकेट के खेल में सबसे अहम चीज होती है पार्टनरशिप ।,1010
क्रिकेट,यदि ऐसा न हो तो क्रिकेट में कभी बैटिंग रिकॉर्ड्स बनें ही ना ।,1013
क्रिकेट,"वैसे तो क्रिकेट की दुनिया में सर डॉन ब्रेडमैन , विवियन रिचर्ड्स , सचिन तेंडुलकर जैसे कई दिग्गज खिलाड़ी हुए , लेकिन जो कारनामा भारत के दो युवाओं ने किया है , उसे वनडे इतिहास में कोई दूसरा नहीं कर सका ।",1015
क्रिकेट,दरअसल कंगारू टीम ने एक पाकिस्तानी के भरोसे अंग्रेजों पर फतह की तैयारी की है और सरकार ने भी इस कदम में ऑस्ट्रेलियाई क्रिकेट बोर्ड का साथ दिया है ।,1050
क्रिकेट,अबोटाबाद के फवाद 2005 से पाकिस्तान में प्रथम श्रेणी क्रिकेट खेल रहे हैं ।,1052
पीछे,इसको जानने के लिए हमें थोड़ा पीछे जाना होगा ।,563
पीछे,क्षितिज के पीछे ढलते सूर्य की लालिमा जब इस द्वीप पर पड़ती है तो यहाँ के प्राकृतिक सौन्दर्य में चार चाँद लग जाते हैं ।,679
पीछे,सलमान की दबंग - 2 इस मामले में पीछे रह गई ।,779
पीछे,संवाददाता सम्मेलन के आयोजन के पीछे का उद्देश्य पता हो ।,807
पीछे,"ऐटलीस्ट , मैं उन स्टुपिड लड़कियों की तरह नहीं हूं , जिनके पीछे तुम भागते रहते हो ।",896
पीछे,"मैं लड़कियों के पीछे नहीं भागता , लड़कियां मेरे पीछे भागती हैं ।",897
बीमारी,"सच पूछिए तिवारी जी तो बीमारी आपकी पुरानी है , आपने पहले से ध्यान नहीं दिया इसलिए बिगड़ गई है ।",598
बीमारी,गले की बीमारी ( डिप्थीरिया ) से सुरक्षा के लिए बच्चों को डीपीटी का टीका लगवाएं ।,1332
बीमारी,"किसी बच्चे को गले की बीमारी ( डिप्थीरिया ) की संभावना होने पर तत्काल डॉक्टर से परामर्श करें , क्योंकि इससे जीवनभर का खतरा होता है ।",1334
बीमारी,"वैली हेमंड की बायोग्राफी लिखने वाले क्रिकेट राइटर डेविड फुट के मुताबिक वैली सिफिलिस नाम की बीमारी से ग्रसित थे , जो कि असुरक्षित यौन संबंधों के कारण होती है ।",1736
बीमारी,"हालांकि , इस बात का पता कभी डॉक्टर्स नहीं लगा सके कि वैली की बीमारी दरअसल थी क्या , लेकिन डेविड ने सिफिलिस का दावा कर सभी को हैरान कर दिया ।",1737
बीमारी,सेक्स की लत के कारण हुई उस बीमारी के कारण हेमंड का टेस्ट डेब्यू एक साल टल गया ।,1738
विकेट,वनडे मैचों में किसी भी विकेट के लिए पार्टनरशिप करते हुए बेस्ट एवरेज ( 2000 से ज्यादा रन ) का वर्ल्ड रिकॉर्ड भारत के विराट कोहली और गौतम गंभीर के नाम है ।,1017
विकेट,इस दौरान विक्टोरिया के लिए शैफील्ड शील्ड खेलते हुए तीन मैचों में ही फवाद ने अपनी फिरकी का जलवा दिखाते हुए 16 विकेट झटक कई ऑस्ट्रेलियाई दिग्गजों को अपना दीवाना बना लिया ।,1056
विकेट,"एक बार तो उनकी अपील को फील्ड अंपायर ने हामी भी दे दी , लेकिन यूडीआरएस ने उनसे विकेट लेने का मौका छीन लिया ।",1177
विकेट,इशांत शर्मा घनी जुल्फों के बावजूद तीन विकेट चटकाने में कामयाब रहे और मैन ऑफ द मैच बने ।,1179
विकेट,"8वां विकेट गिरने के बाद वे क्रीज पर आए , लेकिन तब तक ओवर खत्म हो चुके थे ।",1181
विकेट,इन मैचों में फवाद ने कुल 39 विकेट अपने नाम किए ।,1206
वहां,"जबकि गले में हमेशा बैक्टीरिया होते हैं , संक्रामक संभावनाओं वाले वहां पर केवल कुछ ही समय तक कुछ विशेष परिस्थितियों में रह पाते हैं ।",502
वहां,"वहां अनेक देशों में वामपंथी सत्ता में आ गये हैं , जो वाशिंगटन आम राय पर आधारित भूमंडलीकरण के खिलाफ हैं ।",570
वहां,"इसमें यह तथ्य भी शामिल है कि जिन क्षेत्रों में डॉट्स रणनीति का उपयोग नहीं किया जाता , वहां आमतौर पर सुरक्षा के कम मानक उपलब्ध कराये जाते हैं ।",697
वहां,"जिन क्षेत्रों में डॉट्स का उपयोग किया जाता है , वहां अन्य सुविधाओं के लिए मदद की अपेक्षा करने वाले रोगियों की संख्या कम होती है जिन्हें अज्ञात उपचार दिए जाते हैं और इस उपचार के अज्ञात परिणाम सामने आते हैं ।",698
वहां,लेकिन यदि आयोजक या विषय की जानकारी पहले से नहीं हो सके तो वहां जाकर अपनी कुशाग्र बुद्धि से कुछ अता - पता कर लेना चाहिए ।,816
वहां,हम वहां खबर लेने जाते हैं ।,835
प्राप्त,सम्मेद शिखर के लिए यह प्रसिद्ध है कि जैनियों के 20वें तीर्थकारों ने यहीं पर निर्वाण प्राप्त किया था ।,99
प्राप्त,साथ ही यहाँ हरियाली से लबरेज झारखण्ड की सबसे ऊँची पहाड़ी होने का गौरव भी पार्श्वनाथ पर्वत को प्राप्त है ।,109
प्राप्त,"यह कहना यादृच्छिक नियंत्रित परीक्षण से एक अच्छा प्रमाण है कि ट्युबरकुलोसिस लिम्फेडेनीटिस में और मेरुरज्जु कि टीबी में , छह माह का उपचार नौ माह की अवधि के उपचार के बराबर है ; इसलिए संयुक्त राज्य अमेरिका की सलाह को प्रमाणों का समर्थन प्राप्त नहीं है ।",714
प्राप्त,दो साल के बाद इन द्वीपों को देश का प्रथम नेशनल मरीन पार्क होने का गौरव प्राप्त हुआ ।,1589
प्राप्त,मैनग्रोव की जड़ें सतह से कुछ ऊँचाई पर स्थित होती हैं ताकि ये हवा से ऑक्सीजन की आवश्यक मात्रा प्राप्त कर सकें ।,1591
प्राप्त,भारत सरकार तथा केरल स्पोर्ट्स काउंसिल द्वारा मान्यता प्राप्त यह संस्था कलरिप्पयट्टु नामक आयोधन कला का प्रशिक्षणालय है ।,1785
हों,समुद्री काक के एक बड़े समुह को देखकर ऐसा लग रहा था मानो वे हमारा पीछा कर रहे हों ।,682
हों,आसमान में उड़ते पक्षियों को देखकर ऐसा लग रहा था जैसे वे कई विभिन्न प्रकार की आकृतियाँ बना रहे हों ।,684
हों,"सहिष्णुता की जाँच कर लेना बहुत आवश्यक होता है , जिन्हें सीरम के इंजेक्शन लग चुके हों उनमें यह जाँच करके इंजेक्शन दिए जाएँ ।",1339
हों,इस तोलक का उपयोग प्रमुख रूप से ऐसे रसायनों को तोलने में किया जाता है जो अति सूक्ष्म मात्रा में प्रयोग किए जाते हों ।,1543
हों,जल में क्रीड़ा करते इन डॉलफिनों को देखकर ऐसा प्रतीत हो रहा था मानो वे हमारा इस द्वीप में आने का स्वागत कर रही हों ।,1601
हों,"ऑस्टियोपोरोसिस की रोकथाम के लिए एस्ट्रोजेन प्रतिस्थापन उपचार एक अच्छा इलाज है , लेकिन इस समय , जब तक कि उसके इस्तेमाल के लिए अन्य संकेत उपलब्ध ना हों , उसकी सिफ़ारिश नहीं की जाती है ।",1891
चारों,"चंबा में चौगान के चारों ओर फैले बाजार में हिमाचली वस्त्र , चप्पल व मेवों की दुकानें हैं ।",39
चारों,रजरप्पा / छिन्नमस्तिका मंदिर के चारों ओर महाविद्याओं के मंदिर स्थापित किए गये हैं ।,82
चारों,डल झील चारों तरफ से पर्वत की चोटियों से घिरी है ।,169
चारों,हजारीबाग झील के चारों तरफ पेड़ लगे हुए हैं ।,416
चारों,"सरदार चंदूलाल शाह और उनकी पार्टनर गोहर मामाजीवाला की कंपनी रंजीत मूवीटोन ने 1932 में इन चारों को साथ लेकर एक फिल्म बनाई , जो बेहद कामयाब साबित हुई ।",940
चारों,"ताजमहल के चारों तरफ लाल पत्थरों की ऊँची चारदीवारी है जिसमें पूर्व , पश्चिम और दक्षिण दिशा में खुलने वाले 3 दरवाजे हैं ।",1462
क्षमता,परिणामस्वरूप खाई को लांघने की क्षमता कम से कम हो गयी है ।,578
क्षमता,डॉट्स प्लस कार्यक्रम को लागू करने के लिए डॉट्स की सभी आवश्यकताओं के अलावा दवा संवेदनशीलता परीक्षण की क्षमता और दूसरी पंक्ति के एजेंट्स की उपलब्धता ( जो यहां तक कि विकसित देशों में नियमित रूप से उपलब्ध नहीं है ) आवश्यक है ।,705
क्षमता,तीक्ष्ण प्रश्‍नों को दृढ़ता व विनयशीलता तथा मधुर वाणी का लेप लगाकर पूछने की क्षमता हो ।,808
क्षमता,यह क्षमता अनुभवों से विकसित भी की जा सकती है ।,813
क्षमता,परखने की क्षमता पत्रकार का भारी गुण है ।,825
क्षमता,"अंतर्सम्बन्धों को सुविधापूर्वक समझाने के लिए भौतिक दशाओं , परिवहन क्षमता व परिव्यय के ऐसे ही ढकनों के साथ इनका प्रयोग किया जाना चाहिए ।",1618
प्रकाशित,कभी ऐसा भी हो सकता है कि उसी दिन की प्रकाशित खबर पर कोई दूसरा संवाददाता सवाल दाग रहा हो ।,831
प्रकाशित,ऐसी स्थिति में यदि प्रकाशित खबर की जानकारी नहीं होगी तो प्रश्‍नोत्तर पल्ले कहां से पड़ेगा ।,832
प्रकाशित,’ विज्ञान प्रगति ’ की लगभग एक लाख प्रतियां प्रकाशित की जाती हैं ।,1274
प्रकाशित,अधिकांश हिंदी दैनिक और पत्र - पत्रिकाएं समय - समय पर विज्ञान विषयक सामग्री प्रकाशित करती हैं ।,1276
प्रकाशित,"हिंदी के कुछ पत्र विज्ञान , कृषि , पशुपालन , पर्यावरण और वानिकी पर नियमित स्तंभ भी प्रकाशित करते हैं ।",1277
प्रकाशित,"इसके प्रथम अंक के प्रथम पृष्‍ठ पर यह निवेदन प्रकाशित हुआ था , मेरी प्यारी बहनों , मैं तुम्हारी नई बहन ’ बाल बोधनी ’ आज तुम लोगों से मिलने आई हूं और मेरी यह इच्छा है कि तुम लोगों से हर महीने एक बार मिलूं ।",1294
मैच,"मैन ऑफ द मैच चाहे कोई भी बने , एक मैच जीतने के लिए टीम के खिलाड़ियों का एकजुट प्रदर्शन जरूरी होता है ।",1011
मैच,इस टूर्नामेंट में कंगारू बिना कोई मैच जीते ही बाहर हो गए थे ।,1048
मैच,इशांत शर्मा घनी जुल्फों के बावजूद तीन विकेट चटकाने में कामयाब रहे और मैन ऑफ द मैच बने ।,1179
मैच,मैच के पांचवें ओवर में श्रीलंका के ओपनर दिलशान को लंगड़ाते हुए रिटायर्ड हर्ट होना पड़ा ।,1180
मैच,साथ ही ऑस्ट्रेलिया के लिए केवल एक मैच खेल चुके क्रिस रोजर्स को उनका जोड़ीदार बनाया है ।,1193
मैच,वॉटसन ने कोच के डिसीजन को सही साबित करते हुए ऐशेज से पहले आखिरी प्रैक्टिस मैच में वूस्टरशर के खिलाफ धमाकेदार शतक जड़ दिया है ।,1194
लक्षण,"इसके कारण आम बैक्टीरिया जनित निमोनिया के कारण होने वाले बुखार , ठिठुरन और थकान जैसे लक्षण होते हैं ।",507
लक्षण,अगर कल्चर सकारात्मक है और उपचार के तीन माह बाद रोग के लक्षण फिर से प्रकट नहीं होते तो दवा प्रतिरोधी रोग के लिए या किसी दवा के काम ना करने पर रोगी की पुनः - जांच आवश्यक है ।,709
लक्षण,डिप्थीरिया प्रति सीरम ( antiserum ) के 10 में एक शक्ति के विलयन के 002 मिलीमीटर अधस्त्वक इंजेक्शन देने के आधे घंटे के पश्चात् तक यदि रोगी में कोई विशेष लक्षण नहीं होते तो 002 मिलीमीटर ( बिना घुले हुए ) सीरम का फिर इंजेक्शन दिया जाता है ।,1340
लक्षण,इससे भी यदि लक्षण न उत्पन्न हो तो आधे घंटे बाद पूरी मात्रा दी जा सकती है ।,1341
लक्षण,"इसके काटने पर मलेरिया के परजीवी लाल रक्त कोशिकाओं में प्रवेश करके बहुगुणित होते हैं जिससे रक्तहीनता ( एनीमिया ) के लक्षण उभरते हैं ( चक्कर आना , साँस फूलना , द्रुतनाड़ी इत्यादि ) ।",2055
लक्षण,"इसके अलावा अविशिष्ट लक्षण जैसे कि बुखार , सर्दी , उबकाई और जुखाम जैसी अनुभूति भी देखीं जाती हैं ।",2056
वहीं,"जहां एक प्रतिनिधि अमेरिकी परिवार की आय पिछले पचीस वर्षों में 18 प्रतिशत बढ़ी है , वहीं सबसे धनी 1 प्रतिशत परिवारों की आय में 200 प्रतिशत बढ़ोतरी हुई है ।",579
वहीं,"जाके आंवले तोड़ दे , वहीं से चौबेपुर निकल जाना ।",615
वहीं,"अरे बाप रे , तुम तो ऐसे चौबेपुर - चौबेपुर कर रहे हो जैसा तुम्हारा प्राण वहीं है ।",618
वहीं,वहीं क्रिकेट ऑस्ट्रेलिया के प्रमुख जेम्स सदरलैंड ने कहा कि फवाद के संघर्ष के समर्थन में पूरा ऑस्ट्रेलिया है और यह मामला इस बात का उदारहण बन गया है कि किस तरह हम क्रिकेट से लोगों की जिंदगी बदल सकते हैं ।,1009
वहीं,ऑस्ट्रेलियाई क्रिकेट इन दिनों मुश्किल दौर से गुजर रहा है वहीं इंग्लैंड टेस्ट में अपना सिक्का जमा चुका है ।,1186
वहीं,दरअसल अंग्रेज हाल ही में टीम इंडिया को उनके ही घर में टेस्ट सीरीज हरा चुके हैं वहीं ऑस्ट्रेलिया को टीम इंडिया ने टेस्ट सीरीज में 4 - 0 से हराया था ।,1188
बलवीर,बलवीर काका खुद तो अल्पशिक्षित थे पर पढ़ाई के महत्व को अधिक और बहुत बारीकी से समझते और दूसरों को भी समझाते थे ।,10502
बलवीर,बलवीर बेटा रोहन को पढ़ाने लिखाने में तनिक भी कसर नहीं छोड़े ।,10503
बलवीर,खुद तकलीफ के बोझ तले दबे रहने के बाद भी बलवीर दुःख की परछाईं बेटे तक नहीं पहुंचने देते थे ।,10505
