sentid,word,tag
3398,22,B-NEN
3398,amEno,B-NETE
3398,AmlAlu,I-NETE
3398,uMtAyi,O
3399,protInulu,B-NETE
3399,vargIkaraNa,O
3399,koVnni,O
3399,BOwika,O
3399,rasAyanika,O
3399,guNamulanu,O
3399,poRaka,O
3399,viluvalanu,O
3399,batti,O
3399,protIn,B-NETE
3399,vargIkariMcavaccu,O
3400,1,B-NEN
3400,sAmAnya,B-NETE
3400,protIn,I-NETE
3400,Albumin,B-NETE
3400,glAbyulin,B-NETE
3400,glUtalin,B-NETE
3400,prolamin,B-NETE
3400,albuminAyid,B-NETE
3400,2,B-NEN
3400,saMyoga,B-NETE
3400,protIn,I-NETE
3400,nyUkliyo,B-NETE
3400,protIn,I-NETE
3400,myUkoprotInulu,B-NETE
3400,glEkoprotInulu,B-NETE
3400,lipoprotIn,B-NETE
3400,PAspoprotIn,B-NETE
3400,meVtAlo,B-NETE
3400,protIn,I-NETE
3400,3,B-NEN
3400,uwpanna,B-NETE
3400,protInulu,I-NETE
3400,protIyos,B-NETE
3400,peVptos,B-NETE
3400,pAlipeVptEd,B-NETE
3401,sAmAnya,B-NETE
3401,protIn,I-NETE
3401,ivi,O
3401,Amla,B-NETE
3401,kRAra,I-NETE
3401,eVMjEm,I-NETE
3401,wo,O
3401,jala,B-NETE
3401,viSleRaNa,I-NETE
3401,cesinappudu,O
3401,amEno,B-NETE
3401,AmlAlanu,I-NETE
3401,mAwrame,O
3401,iswAyi,O
3402,gudduloni,O
3402,albyumin,B-NETE
3402,veVMtrukalaloni,O
3402,keVrAtin,B-NETE
3402,pAlaloni,O
3402,lAkt,B-NETE
3402,albyumin,I-NETE
3402,lAkt,B-NETE
3402,moVkkajoVnnaloni,O
3402,jIn,B-NETE
3402,himoglobin,B-NETE
3402,mayoglobin,B-NETE
3402,globin,B-NETE
3402,moVxalEnavi,O
3402,I,O
3402,vargAniki,O
3402,ceVMxina,O
3402,protInulu,B-NETE
3403,saMyoga,B-NETE
3403,protInulu,I-NETE
3403,I,O
3403,protIn,B-NETE
3403,jala,B-NETE
3403,viSleRaNa,I-NETE
3403,cesinappudu,O
3403,amEno,B-NETE
3403,AmlAla,I-NETE
3403,wo,O
3403,pAtu,O
3403,protIn,B-NETE
3403,ceVMxani,O
3403,paxArWAlanu,O
3403,kUda,O
3403,iswAyi,O
3404,uxAharaNaku,O
3404,gudduloni,O
3404,vovo,B-NETE
3404,vitalin,I-NETE
3404,202,B-NEN
3404,lEvoprotInulu,B-NETE
3404,pAlaloni,O
3404,kesin,B-NETE
3404,jaTara,O
3404,rasaMloni,O
3404,myUsin,B-NETE
3404,hImoglobin,B-NETE
3404,moVxalEnavi,O
3405,uwpanna,B-NETE
3405,protIn,I-NETE
3405,protIn,B-NETE
3405,uRNaM,O
3405,iwara,O
3405,BOwikaSakwula,O
3405,valla,O
3405,asaMpUrNaMgA,O
3405,viBajana,O
3405,ceVMxuwAyi,O
3406,xInivalla,O
3406,peVxxa,O
3406,aNuvulu,O
3406,cinna,O
3406,cinna,O
3406,aNuvulugA,O
3406,viBajana,O
3406,ceVMxinappudu,O
3406,uwpanna,B-NETE
3406,protIn,I-NETE
3406,erpadawAyi,O
3407,uxAharaNaku,O
3407,peVpton,B-NETE
3407,peVptEd,B-NETE
3407,moVxalEnavi,O
3408,protIn,B-NETE
3408,vAti,O
3408,poRaka,O
3408,viluvalanu,O
3408,batti,O
3408,kUda,O
3408,viBajiMpavaccunu,O
3409,protIn,B-NETE
3409,viluva,O
3409,xAnilo,O
3409,gala,O
3409,amEno,B-NETE
3409,AmlAlani,I-NETE
3409,batti,O
3409,uMtuMxi,O
3410,asbArn,B-NEP
3410,meVMdal,B-NEP
3410,ros,I-NEP
3410,ane,O
3410,SAswrajFula,O
3410,pariSoXanalanu,O
3410,batti,O
3410,amEno,B-NETE
3410,AmlAlanu,I-NETE
3410,anavaSyaka,B-NETE
3410,anAvaSyaka,I-NETE
3410,amEno,I-NETE
3410,AmlAlu,I-NETE
3410,gA,O
3410,viBajiMcinAru,O
3411,AvaSyakamEna,B-NETE
3411,amEno,I-NETE
3411,AmlAlanu,I-NETE
3411,SarIraM,O
3411,saMSleRaNa,O
3411,cesukolexu,O
3412,kAbatti,O
3412,vItini,O
3412,SarIrAniki,O
3412,kAvalasina,O
3412,mowAxulo,O
3412,wappaka,O
3412,mana,O
3412,AhAraMlo,O
3412,cercAli,O
3413,anAvaSyaka,B-NETE
3413,AmlAlu,I-NETE
3413,mana,O
3413,AhAraMlo,O
3413,lopiMcinA,O
3413,SarIraM,O
3413,vItini,O
3413,wayAru,O
3413,cesukoVnagaluguwuMxi,O
3413,sAXAraNaMgA,O
3413,manaM,O
3413,wine,O
3413,AhAraMlo,O
3413,uMde,O
3413,22,B-NEN
3413,amEno,B-NETE
3413,AmlAla,I-NETE
3413,lo,O
3413,woVmmixi,O
3413,avaSyakamEnavi,O
3414,migilinavi,O
3414,anAvaSyakamEnavi,O
3415,203,B-NEN
3415,oVkappudu,O
3415,histidin,B-NETE
3415,pillalaku,O
3415,mAwrame,O
3415,avaSyaka,B-NETE
3415,amEno,I-NETE
3415,AmlaM,I-NETE
3415,gA,O
3415,BAviMcabadinaxi,O
3416,kAni,O
3416,waruvAwa,O
3416,jarigina,O
3416,pariSoXanalanu,O
3416,batti,O
3416,histidin,B-NETE
3416,peVxxalaku,O
3416,kUda,O
3416,avaSyakamEna,B-NETE
3416,amEno,I-NETE
3416,AmlaM,I-NETE
3416,gA,O
3416,gurwiMpabadinaxi,O
3417,AhahAraMlo,O
3417,avaSyakamEna,B-NETE
3417,amEno,I-NETE
3417,AmlAla,I-NETE
3417,wo,O
3417,pAtu,O
3417,anAvaSyakamEna,B-NETE
3417,amEno,I-NETE
3417,AmlAlu,I-NETE
3417,gUda,O
3417,uMdAli,O
3418,SarIraMlo,O
3418,hArmonulu,B-NETE
3418,eVMjEMla,B-NETE
3418,wayArIki,O
3418,nEtroVjan,B-NETE
3418,avasaraM,O
3419,I,O
3419,nEtroVjan,B-NETE
3419,saraParA,O
3419,ceseMxuku,O
3419,anAvaSyakamEna,B-NETE
3419,AmlAlu,I-NETE
3419,lenappudu,O
3419,SarIraM,O
3419,avaSyaka,B-NETE
3419,amEno,I-NETE
3419,AmlAlanu,I-NETE
3419,upayogiswuMxi,O
3420,xInivalana,O
3420,avaSyakamEna,B-NETE
3420,amEYno,I-NETE
3420,AmlAlu,I-NETE
3420,protIn,B-NETE
3420,saMSleRaNaku,O
3420,SarIra,O
3420,nirmANAniki,O
3420,upayogapadakuMdA,O
3420,powAyi,O
3421,aMxucewa,O
3421,SarIrapu,O
3421,peVruguxala,O
3421,kuMtupaduwuMxi,O
3422,protInulanu,B-NETE
3422,saMpUrNa,B-NETE
3422,asaMpUrNa,I-NETE
3422,pAkRika,I-NETE
3422,saMpUrNa,I-NETE
3422,protIn,I-NETE
3423,viBajiMcAru,O
3424,saMpUrNa,B-NETE
3424,protIn,I-NETE
3424,oVka,B-NEN
3424,saMpUrNa,B-NETE
3424,protIn,I-NETE
3424,lo,O
3424,anni,O
3424,AvaSyaka,B-NETE
3424,amEno,I-NETE
3424,AmlAlu,I-NETE
3424,sari,O
3424,ayina,O
3424,mowAxulalo,O
3424,uMtAyi,O
3425,ituvaMti,O
3425,protIn,B-NETE
3425,SarIraM,O
3425,peVruguxalaku,O
3425,wodpaduwAyi,O
3426,cepalu,O
3426,mAMsaM,O
3426,pAlu,O
3426,gudlu,O
3426,moVxalEna,O
3426,jaMwu,O
3426,saMbaMXamEna,O
3426,AhAra,O
3426,paxArWAlalo,O
3426,saMpUrNa,B-NETE
3426,protIn,I-NETE
3426,uMtAyi,O
3427,vqkRa,O
3427,saMbaMXamEna,O
3427,protIn,B-NETE
3427,koVnni,O
3427,saMpUrNamEnavi,O
3427,avi,O
3427,pappulalo,O
3427,gala,O
3427,protIn,B-NETE
3427,soyAbIns,O
3427,glEsinin,O
3427,goXumalo,O
3427,gala,O
3427,glUtAsin,B-NETE
3427,lu,O
3429,asaMpUrNa,B-NETE
3429,protIn,I-NETE
3429,I,O
3429,protIn,B-NETE
3429,kaNajAla,O
3429,poRaNakugAni,O
3429,marammawwukugAni,O
3429,SarIrapu,O
3429,peVruguxalaku,O
3429,gAni,O
3429,wodpadavu,O
3430,uxAharaNaku,O
3430,vqkRa,O
3430,saMbaMXamEna,O
3430,jIn,B-NETE
3430,jaMwu,O
3430,saMbaMXamEna,O
3430,jAMwanaM,O
3430,I,O
3430,vargAniki,O
3430,ceVMxinavi,O
3431,pAkRika,B-NETE
3431,saMpUrNa,I-NETE
3431,protInulu,I-NETE
3431,I,O
3431,vargapu,O
3431,protIn,B-NETE
3431,lu,I-NETE
3431,kaNAla,O
3431,poRaNaku,O
3431,upayogapadawAyi,O
3432,AvaSyakamEna,B-NETE
3432,amEno,I-NETE
3432,AmlAlu,I-NETE
3432,koVnni,O
3432,I,O
3432,protIn,B-NETE
3432,lopiMcadaM,O
3432,valla,O
3432,ivi,O
3432,SarIraM,O
3432,peVruguxalaku,O
3432,204,B-NEN
3432,wodpadalevu,O
3433,saMpUrNa,B-NETE
3433,protIn,I-NETE
3433,vItiwo,O
3433,cercinappudu,O
3433,mAwrame,O
3433,peVruguxalaku,O
3433,wodpaduwAyi,O
3434,uxAharaNaku,O
3434,goXumalo,O
3434,unna,O
3434,glayoVdin,B-NETE
3434,ane,O
3434,protIn,B-NETE
3435,saMpUrNa,B-NETE
3435,protIn,I-NETE
3435,mAwrame,O
3435,SarIraM,O
3435,peVruguxalaku,O
3435,wodpadawAyi,O
3436,kAbatti,O
3436,I,O
3436,protIn,B-NETE
3436,peVrige,O
3436,pillala,O
3436,AhAraMlo,O
3436,wappakuMdA,O
3436,uMdAli,O
3437,oVka,O
3437,velYa,O
3437,saMpUrNa,B-NETE
3437,protIn,I-NETE
3437,unna,O
3437,AhAra,O
3437,paxArWAlanu,O
3437,aMte,O
3437,jaMwu,O
3437,saMbaMXamEna,O
3437,protIn,B-NETE
3437,upayogiMcalenappudu,O
3437,avaSyaka,B-NETE
3437,amEno,I-NETE
3437,AmlAlu,I-NETE
3437,unna,O
3437,veru,O
3437,veru,O
3437,AhArapaxArWAlanu,O
3437,kalipi,O
3437,wiMte,O
3437,axi,O
3437,saMpUrNa,O
3437,protIn,B-NETE
3437,unna,O
3437,AhAraM,O
3437,avuwuMxi,O
3438,xInine,O
3438,miSrama,O
3438,AhAraM,O
3438,aMtAru,O
3439,uxAharaNaku,O
3439,XAnyaMlo,O
3439,leni,O
3439,AvaSyaka,B-NETE
3439,amEno,I-NETE
3439,AmlAlu,I-NETE
3439,koVnni,O
3439,pappu,O
3439,xinusulalo,O
3439,nUneV,O
3439,giMjalalo,O
3439,unnAyi,O
3440,kAbatti,O
3440,XAnyAnni,O
3440,pappulanu,O
3440,nUneV,O
3440,giMjalanu,O
3440,sari,O
3440,ayina,O
3440,niRpawwilo,O
3440,kalipinappudu,O
3440,I,O
3440,miSrama,O
3440,AhAraM,O
3440,AvaSyakamEna,B-NETE
3440,amEno,I-NETE
3440,AmlAlanu,I-NETE
3440,wagu,O
3440,mowAxulalo,O
3440,kaligi,O
3440,uMdi,O
3440,saMpUrNa,B-NETE
3440,protIn,I-NETE
3440,unna,O
3440,AhAraMgA,O
3440,vyavahariMpabaduwuMxi,O
3441,amEno,B-NETE
3441,AmlAla,I-NETE
3441,XarmAlu,O
3441,amEno,B-NETE
3441,AmlAlu,I-NETE
3441,weVllagA,O
3441,sPatikAkAraMgA,O
3441,uMtAyi,O
3442,oVkkoVkka,O
3442,amEno,B-NETE
3442,AmlAniki,I-NETE
3442,oVkkoVkka,O
3442,sUkRma,O
3442,nirmANaM,O
3442,uMtuMxi,O
3443,koVnni,O
3443,amEno,B-NETE
3443,AmlAlu,I-NETE
3443,wiyyagA,O
3443,uMtAyi,O
3444,glEsin,B-NETE
3444,alanin,B-NETE
3444,sirIn,B-NETE
3444,koVnni,O
3444,cexugA,O
3444,uMtAyi,O
3445,Arjinin,B-NETE
3445,marikoVnni,O
3445,e,O
3445,ruci,O
3445,lekuMdA,O
3445,uMtAyi,O
3446,triptAPAn,B-NETE
3446,lyUsin,B-NETE
3446,amEno,B-NETE
3446,AmlAlu,I-NETE
3446,nItilo,O
3446,karuguwAyi,O
3447,amEno,B-NETE
3447,AmlAlu,I-NETE
3447,kRArAla,B-NETE
3447,wo,O
3447,kalisi,O
3447,lavaNAlanu,O
3447,iswAyi,O
3448,protIn,B-NETE
3448,XarmAlu,O
3448,amEno,B-NETE
3448,AmlAla,I-NETE
3448,valeVne,O
3448,protIn,B-NETE
3448,kUdA,O
3448,AmlAla,B-NETE
3448,wo,O
3448,kRArAla,B-NETE
3448,wo,O
3448,kalisi,O
3448,lavaNAlanu,O
3448,iswAyi,O
3449,protIn,B-NETE
3449,AmlAla,B-NETE
3449,wo,O
3449,kRArAla,B-NETE
3449,wo,O
3449,eVMjEMla,B-NETE
3449,wo,O
3449,kalipi,O
3449,jala,B-NETE
3449,viSleRaNa,I-NETE
3449,cesinappudu,O
3449,amEno,B-NETE
3449,AmlAlu,I-NETE
3449,erpaduwAyi,O
3450,protIn,B-NETE
3450,veru,O
3450,cesinappudu,O
3450,vAti,O
3450,sahaja,O
3450,guNAlanu,O
3450,kolpowAyi,O
3451,xInine,O
3451,protIn,B-NETE
3451,vikqwIkaraNa,I-NETE
3451,aMtAru,O
3452,gudlalo,O
3452,cepalalo,O
3452,mAMsaMlo,O
3452,unna,O
3452,protIn,B-NETE
3452,paMdinappudu,O
3452,vikqwIkaraNa,O
3452,ceVMxuwAyi,O
3453,veru,O
3453,veru,O
3453,protIn,B-NETE
3453,veru,O
3453,veru,O
3453,xrAvaNIyawalu,O
3453,uMtAyi,O
3454,I,O
3454,xrAvaNIyawanu,B-NETE
3454,upayogiMci,O
3454,protIn,B-NETE
3454,miSramaM,O
3454,nuMci,O
3454,viviXa,O
3454,rakAlEna,O
3454,protIn,B-NETE
3454,veru,O
3454,ceyavaccu,O
3455,205,B-NEN
3455,xravaMlo,O
3455,unna,O
3455,protIn,B-NETE
3455,watasWalavaNAla,B-NETE
3455,sahAyaMwo,O
3455,avakRepaM,O
3455,ceyavaccu,O
3456,xInikoVraku,O
3456,sAxAraNaMgA,O
3456,upayogiMce,O
3456,lavaNAlu,O
3456,amoniyaM,B-NETE
3456,salPet,I-NETE
3456,sodiyaM,B-NETE
3456,salpet,I-NETE
3456,meVgnIRiyam,B-NETE
3456,PAsPet,B-NETE
3457,ixe,O
3457,viXaMgA,O
3457,karbana,B-NETE
3457,xrAvaNulEna,I-NETE
3457,iWanAl,B-NETE
3457,miWanAl,B-NETE
3457,asiton,B-NETE
3457,lanu,O
3457,upayogiMci,O
3457,kUda,O
3457,protIn,B-NETE
3457,avakRepaM,O
3457,ceyavaccu,O
3458,protIn,B-NETE
3458,prameyAlu,O
3458,1,B-NEN
3458,SarIranirmANaM,O
3458,poRaNa,O
3458,peVruguxalaku,O
3458,protInulu,B-NETE
3458,eVMwo,O
3458,avasaraM,O
3459,SarIraMloni,O
3459,prawikaNaMlonu,O
3459,protIn,B-NETE
3459,unnAyi,O
3460,oVkkoVkka,O
3460,kaNajAlaMlo,O
3460,oVkkoVkka,O
3460,rakamEna,O
3460,protInuluMtAyi,O
3461,I,O
3461,kaNajAlaMloni,O
3461,protIn,B-NETE
3461,kUda,O
3461,mArpulaku,O
3461,lonavuwU,O
3461,uMtAyi,O
3462,vItannitiki,O
3462,avasaramayye,O
3462,amEno,B-NETE
3462,AmlAlu,I-NETE
3462,mana,O
3462,AhAraMloni,O
3462,protIn,B-NETE
3462,nuMdi,O
3462,saraParA,O
3462,avuwU,O
3462,uMdAli,O
3463,aMwe,O
3463,kAkuMdA,O
3463,avasaramayye,O
3463,amEno,B-NETE
3463,AmlAlu,I-NETE
3463,annI,O
3463,oVkka,O
3463,sArigA,O
3463,aMxubAtulo,O
3463,uMdAli,O
3464,e,O
3464,oVkkatIlopiMcinA,O
3464,peVruguxala,O
3464,kuMtu,O
3464,paduwuMxi,O
3465,pillala,O
3465,SarIra,O
3465,nirmANAniki,O
3465,kaMdara,O
3465,poRaNaku,O
3465,protIn,B-NETE
3465,aXikaMgA,O
3465,kAvalisi,O
3465,uMtAyi,O
3466,peVxxalaku,O
3466,SarIrAnni,O
3466,poRiMcu,O
3466,kovadAniki,O
3466,arigipoyina,O
3466,SarIraBAgAlanu,O
3466,marammawwu,O
3466,cesukovadAniki,O
3466,veVMtrukalu,O
3466,golYlYu,O
3466,moVxalEnavi,O
3466,peVragadAniki,O
3466,protIn,B-NETE
3466,avasaraM,O
3466,uMxi,O
3467,garBiNiswrIlalo,O
3467,koVwwa,O
3467,kaNajAlaM,B-NETE
3467,nirmANaMlo,O
3467,uMtuMxi,O
3468,kAbatti,O
3468,vIriki,O
3468,kUda,O
3468,saMpUrNa,O
3468,protIn,B-NETE
3468,avasarAlu,O
3468,eVkkuve,O
3469,2,B-NEN
3469,protIn,B-NETE
3469,SarIrAniki,O
3469,Sakwini,O
3469,vedini,O
3469,iswAyi,O
3470,1,B-NEM
3470,grAM,I-NEM
3470,protIn,B-NETE
3470,4,B-NEN
3470,keVlarIla,I-NEN
3470,Sakwini,O
3470,iswAyi,O
3471,3,B-NEN
3471,SarIraMlo,O
3471,wayArayye,O
3471,srAvAlaku,O
3471,xravAlaku,O
3471,protIn,B-NETE
3471,mUlakAlu,O
3472,eVMjEMlannI,B-NETE
3472,protIn,B-NETE
3472,wo,O
3472,wayAravuwAyi,O
3473,cAla,O
3473,matuku,O
3473,hArmonula,B-NETE
3473,lo,O
3473,protIn,B-NETE
3473,lexA,O
3473,amEno,B-NETE
3473,AmlAlu,I-NETE
3473,wappani,O
3473,sariBAgAlu,O
3474,4,B-NEN
3474,protIn,B-NETE
3474,rakRaka,O
3474,prawi,O
3474,xravyAlu,O
3474,rUpaMlo,O
3474,aMtu,O
3474,vyAXulaku,O
3474,kAraNa,O
3474,BUwAlayina,O
3474,sUkRmajIvulanu,B-NETE
3474,eVxurkoVni,O
3474,SarIrAnni,O
3474,aMtu,O
3474,vyAXula,O
3474,bArinuMdi,O
3474,rakRiswAyi,O
3475,gAmA,B-NETE
3475,glAbyuwin,I-NETE
3475,ane,O
3475,rakwaMlo,O
3475,unna,O
3475,oVka,B-NEN
3475,protIn,B-NETE
3475,SarIraMlo,O
3475,rakRaka,O
3475,prawixravyAlanu,O
3475,wayAru,O
3475,ceyadAniki,O
3475,wodpaduwuMxi,O
3476,206,B-NEN
3476,5,B-NEN
3476,rakwaMloni,O
3476,plAsmA,B-NETE
3476,protIn,B-NETE
3476,muKyaMgA,O
3476,Albumin,B-NETE
3476,SarIra,O
3476,xravABisaraNa,B-NETE
3476,pIdana,I-NETE
3476,nu,I-NETE
3476,saMrakRiswAyi,O
3477,xIni,O
3477,valana,O
3477,kaNaM,B-NETE
3477,lopaliki,O
3477,veVluvaliki,O
3477,kaNajAla,B-NETE
3477,rasaM,O
3477,pravahiMca,O
3477,galuguwuMxi,O
3478,kAbatti,O
3478,SarIraMlo,O
3478,xravABisaraNa,B-NETE
3478,saMwulanaM,O
3478,uMtuMxi,O
3479,protIn,B-NETE
3479,gala,O
3479,I,O
3479,guNaM,O
3479,valana,O
3479,rakwaM,O
3479,SarIraMloni,O
3479,iwara,O
3479,xravAlu,O
3479,vAti,O
3479,vAti,O
3479,BOwika,O
3479,guNAlu,O
3479,kApAdu,O
3479,kogaluguwAyi,O
3480,6,B-NEN
3480,protIn,B-NETE
3480,rakwaM,O
3480,kaNAla,O
3480,yoVkka,O
3480,Amla,B-NETE
3480,kRArawulyawanu,I-NETE
3480,nirvahiswuMxi,O
3481,7,B-NEN
3481,SarIraMloni,O
3481,koVvvu,B-NETE
3481,paxArWAla,I-NETE
3481,koVnni,O
3481,Kanija,B-NETE
3481,lavANAla,I-NETE
3481,vitaminula,B-NETE
3481,ravANAnu,O
3481,plAsmA,B-NETE
3481,protInulu,I-NETE
3481,nirvahiswAyi,O
3481,8,B-NEN
3481,viviXa,O
3481,jIvakriyalaku,O
3481,avasaramEna,O
3481,amEno,B-NETE
3481,AmlAlanu,I-NETE
3481,AhAraMloni,O
3481,protIn,B-NETE
3481,saraParA,O
3481,ceswAyi,O
3482,AhAramUla,O
3482,paxArWAlu,O
3482,mAMsaM,O
3482,gudlu,O
3482,cepalu,O
3482,moVxalEna,O
3482,jaMwu,O
3482,saMbaMXamEna,O
3482,AhAra,O
3482,paxArWAlu,O
3482,pappu,O
3482,xinusulu,O
3482,moVxalEna,O
3482,vAtilo,O
3482,protIn,B-NETE
3482,aXikaMgA,O
3482,uMtAyi,O
3483,vItilo,O
3483,sumAru,O
3483,12,B-NEN
3483,nuMci,O
3483,30,B-NEM
3483,SAwaM,I-NEM
3483,protIn,B-NETE
3483,unnAyi,O
3484,paMdlu,O
3484,Aku,O
3484,kUralalo,O
3484,protIn,B-NETE
3484,cAla,O
3484,wakkuva,O
3485,paMcaxAra,O
3485,nUneV,O
3485,veVnna,O
3485,neVyyi,O
3485,moVxalEna,O
3485,koVvvu,B-NETE
3485,paxArWAla,I-NETE
3485,lo,O
3485,protIn,B-NETE
3485,levu,O
3486,jaMwu,O
3486,saMbaMXamEna,O
3486,AhAra,O
3486,paxArWAlalo,O
3486,unna,O
3486,protIn,B-NETE
3486,poRaka,O
3486,viluvalu,O
3486,eVkkuva,O
3487,XAnyaMlo,O
3487,unna,O
3487,protIn,B-NETE
3487,kanna,O
3487,soyA,O
3487,cikkulYlYu,O
3487,aparAlu,O
3487,pikkalu,O
3487,lalo,O
3487,unna,O
3487,protIn,B-NETE
3487,poRaka,O
3487,viluvalu,O
3487,eVkkuva,O
3488,XAnyAlu,O
3488,pappu,O
3488,xinusulu,O
3488,nUneVgiMjalu,O
3488,lexA,O
3488,pikkalu,O
3488,sarEna,O
3488,pAlYYalYlYalo,O
3488,kalipi,O
3488,winnappudu,O
3488,protIn,B-NETE
3488,poRaka,O
3488,viluva,O
3488,peVruguwuMxi,O
3489,niwyAvasarAlu,O
3489,vayassu,O
3489,SarIraM,O
3489,baruvu,O
3489,SarIraXarma,O
3489,parisWiwulapE,O
3489,rojuku,O
3489,kAvalasina,O
3489,protIn,B-NETE
3489,mowAxu,O
3489,AXArapadi,O
3489,uMtuMxi,O
3490,Arogya,O
3490,vaMwuniki,O
3490,oVka,B-NEM
3490,roju,I-NEM
3490,ku,O
3490,oVka,B-NEM
3490,kilogrAM,I-NEM
3490,baruvunaku,O
3490,oVka,B-NEM
3490,grAM,I-NEM
3490,protInulu,B-NETE
3490,avasaraM,O
3491,aMte,O
3491,60,B-NEM
3491,kilogrAMla,I-NEM
3491,baruvugala,O
3491,mAnavuniki,O
3491,60,B-NEM
3491,grAMla,I-NEM
3491,protIn,B-NETE
3491,prawiroju,O
3491,AhAraMlo,O
3491,uMdAli,O
3492,garBiNI,O
3492,swrIki,O
3492,pAlicce,O
3492,walliki,O
3492,eVxige,O
3492,pillalaku,O
3492,rojuku,O
3492,kAvalasina,O
3492,protIn,B-NETE
3492,mowAxu,O
3492,eVkkuvagA,O
3492,uMtuMxi,O
3493,aMwekAka,O
3493,Saswra,O
3493,cikiwsa,O
3493,jarigina,O
3493,waruvAwa,O
3493,xehamu,O
3493,kAlinappudu,O
3493,207,B-NEN
3493,jvaraM,O
3493,vaccinappudu,O
3493,jvaraMwaggina,O
3493,waruvAwa,O
3493,kUda,O
3493,protIn,B-NETE
3493,avasaraM,O
3493,cAlA,O
3493,eVkkuva,O
3494,viviXa,O
3494,xiSalalo,O
3494,mAnavuniki,O
3494,rojuku,O
3494,kAvalasina,O
3494,protIn,B-NETE
3494,parimANaM,O
3494,anubaMXa,O
3494,pattikalo,O
3494,cUdavaccu,O
3495,protIn,B-NETE
3495,nyUnawA,I-NETE
3495,rogAlu,I-NETE
3495,peVxxala,O
3495,AhAraMlo,O
3495,protIn,B-NETE
3495,eVkkuvagA,O
3495,lopiMcadaMvalla,O
3495,SarIraM,O
3495,baruvu,O
3495,wagguwuMxi,O
3496,rakwa,O
3496,hInawa,O
3496,erpaduwuMxi,O
3497,rakwaMlo,O
3497,iwara,O
3497,kaNAlalo,O
3497,protInulu,B-NETE
3497,wakkuvEnapudu,O
3497,xravABisaraNa,B-NETE
3497,pIdana,I-NETE
3497,lo,O
3497,mArpu,O
3497,vacci,O
3497,SoPaM,O
3497,vaswuMxi,O
3498,protIn,B-NETE
3498,AhAraMlo,O
3498,lopiMcadaM,O
3498,valla,O
3498,peVxxalalo,O
3498,kaMte,O
3498,cinna,O
3498,pillalalo,O
3498,pramAxa,O
3498,sWiwulu,O
3498,eVkkuvagA,O
3498,erpaduwAyi,O
3499,kvARiyArkar,B-NETE
3499,ane,O
3499,vyAXi,O
3499,1,B-NEN
3499,nuMci,O
3499,3,B-NEM
3499,saMvawsarAla,I-NEM
3499,lo,O
3499,pasipillalalo,O
3499,protIn,B-NETE
3499,lopaM,O
3499,valana,O
3499,kaluguwuMxi,O
3500,kevalaM,O
3500,protIn,B-NETE
3500,lopaM,O
3500,valana,O
3500,vacce,O
3500,vyAXini,O
3500,karrapeVMdalaM,O
3500,kaMxa,O
3500,xuMpalu,O
3500,cakkeVra,O
3500,mAwrame,O
3500,AhAraMgA,O
3500,wIsukune,O
3500,koVnni,O
3500,APrikA,O
3500,weVgala,O
3500,pasipillalalo,O
3500,cUdavaccu,O
3501,vAri,O
3501,AhAraMlo,O
3501,boVwwigA,O
3501,saMpUrNa,B-NETE
3501,protIn,I-NETE
3501,leka,O
3501,povadame,O
3501,xIniki,O
3501,kAraNaM,O
3502,mana,O
3502,xeSaMlo,O
3502,kanipiMce,O
3502,vyAXini,O
3502,meVrAsmik,B-NETE
3502,kvARiyArkar,I-NETE
3502,aMtAru,O
3503,ixi,O
3503,muKyaMgA,O
3503,Sakwi,O
3503,lopaM,O
3503,valana,O
3503,protIn,B-NETE
3503,lopaM,O
3503,kUda,O
3503,jariginappudu,O
3503,vacce,O
3503,vyAXi,O
3504,aMte,O
3504,AhAraMlo,O
3504,saMpUrNa,B-NETE
3504,protIn,I-NETE
3504,unnappatiki,O
3504,aMxulo,O
3504,SarIrAniki,O
3504,avasaramEna,O
3504,Sakwini,O
3504,icce,O
3504,kArbohEdret,B-NETE
3504,koVvvu,B-NETE
3504,paxArWAlu,I-NETE
3504,waginaMwagA,O
3504,leka,O
3504,poyinappudu,O
3504,SarIraM,O
3504,saMpUrNa,O
3504,protIn,B-NETE
3504,kUda,O
3504,Sakwi,O
3504,koVraku,O
3504,viniyogiswuMxi,O
3505,xIni,O
3505,mUlaMgA,O
3505,SarIra,O
3505,poRaNa,O
3505,peVruguxala,O
3505,xeVbbawini,O
3505,meVrAsmik,B-NETE
3505,kvARiyAr,I-NETE
3505,ane,O
3505,jabbu,O
3505,vaswuMxi,O
3506,kvARiyAr,B-NETE
3506,vyAXi,O
3506,lakRaNAlu,O
3506,kvARiyAr,B-NETE
3506,vyAXigala,O
3506,pillalalo,O
3506,peVruguxala,O
3506,uMdaxu,O
3507,vIriki,O
3507,Akali,O
3507,maMxagiswuMxi,O
3508,oVlYlYu,O
3508,nIru,O
3508,paduwuMxi,O
3509,nIlYlYa,O
3509,virecanAlu,O
3509,pagulYlYawo,O
3509,kUdi,O
3509,puMdlu,O
3509,padda,O
3509,carmaM,O
3509,raMgu,O
3509,mAri,O
3509,poVdigA,O
3509,uMde,O
3509,veVMtrukalu,O
3509,I,O
3509,vyAXi,O
3509,lakRaNAlu,O
3510,I,O
3510,pillalu,O
3510,huRArugA,O
3510,uMdaka,O
3510,uxAsInaMgA,O
3510,uMtAru,O
3511,I,O
3511,pillalaku,O
3511,poVtta,O
